"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Pima County","AZ","Tucson","04","019",41,99000,99500,98900,99000,96000,95000,94000,95000,95000,90000,89999,89900,85790,80900,82000,79900,79000,78300,74900,74001,69900,69000,69500,69900,69500,69900,69000,69000,69500,69900,69900,69900,68000,69600,69000,69900,70000,69900,70000,72000,70000,70000,72900,74000,74900,74900,75000,75000,78500,79900,79900,79900,79900,79900,79900,79900,79900,79900,79500,79900,80000,80000,82900,84900,84900,85000,80000,82900,84000,84990,85500,86000,87967,89900,90000,90000,90000,90000,89900,89900,89900,89900,89900,89995,90000,90000,90000,92800,99000,99900,99500,98000,99000,1e+05,99900,99000,99900,101900,109894,105900,105000,110000,109200,110000,112000,114925
"Montgomery County","MD","Washington-Arlington-Alexandria","24","031",42,179900,176450,179900,180450,179900,175000,178500,179900,177000,178000,175000,174900,170000,160000,165000,167000,169900,169900,169000,174700,165900,165000,164000,160000,155000,159900,159900,159900,169000,169900,163630,160000,164900,165000,167200,167200,175800,179000,178255,176350,179900,179000,184500,187250,190000,190000,194900,189900,194000,194900,194950,189900,2e+05,2e+05,2e+05,207000,205000,2e+05,2e+05,199900,2e+05,2e+05,2e+05,199900,199900,2e+05,180000,199900,201750,2e+05,2e+05,205000,207000,207950,209900,209900,209900,212000,214900,215000,215000,218250,215000,219900,215000,215000,219000,224900,225850,230000,229949.5,229000,229500,231200,230000,229700,229000,230000,235000,235000,235000,239900,239900,242000,242000,239000
"Honolulu County","HI","Urban Honolulu","15","003",43,250000,253000,250000,250000,249250,249000,247000,249000,249000,249000,245000,248000,249000,230000,239000,237750,239500,239000,240000,239000,244850,240000,239900,240000,245000,249000,246450,240000,245000,249000,249000,250000,249900,250000,250000,250000,257000,255000,255950,260000,265000,230000,259900,263620,265000,268000,269000,265000,268000,271000,279000,279000,285000,275000,270950,269000,269900,269000,273000,275000,285000,289749.5,298000,295000,298000,299000,299000,299894,299000,299000,298500,299000,3e+05,299000,298000,3e+05,305000,3e+05,310000,311880,318000,320000,322700,325000,325000,325000,325000,329975,325000,325000,330000,333250,339000,339000,340100,340000,340100,348000,349000,349000,347975,340050,348000,343000,348000,350000
"Westchester County","NY","New York-Newark-Jersey City","36","119",44,179000,179000,179000,179900,179999.5,179900,179000,179000,178500,169900,169000,168000,165000,159021,160000,159700,159000,158850,158000,159000,159000,159000,155000,154900,149900,149999,149900,150000,150000,154000,150000,149900,149021,149000,149000,148000,149000,149900,149500,149900,149900,149000,147500,139900,140000,148000,145000,144900,142750,140000,147500,149000,149000,149900,149900,149000,149900,149010.5,149000,148750,148900,149000,149021,149900,149900,150000,150000,150000,152100,155000,154999,155000,151500,150675,151000,155000,155000,159900,159000,155200,154755,155000,157650,159000,156000,159000,160000,160000,165000,168150,169000,165000,165000,167999.5,164999,169000,170000,185375,187400,189000,190000,195000,197500,198050,199000,199000
"Milwaukee County","WI","Milwaukee-Waukesha-West Allis","55","079",45,99400,99900,99900,99900,99500,94900,92500,90000,89900,89900,89900,84900,80000,80000,79900,79900,79900,79900,76500,75000,75000,74000,72000,70000,70000,69900,67900,69000,69900,69000,69000,66000,69000,66000,68900,68000,66838.5,68000,69000,69900,70000,72000,74900,74900,74900,74900,74999,71700,69900,69000,69900,73000,76962.5,79900,79900,79000,79900,79900,79900,74900,74900,74900,74900,75740,80000,82250,84900,84928.5,89900,89000,89000,85900,87700,86700,87900,90000,90000,98900,98900,97900,96900,99000,96000,90000,84900,87900,92500,94900,95000,99899,1e+05,99900,99000,97000,95000,97950,94900,98000,99900,99900,105000,109400,109900,109900,110000,110000
"Shelby County","TN","Memphis","47","157",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000,32500,33000,30000,30000,32500,34900,34900,34900,33960,30000,35000,37000,37000,35000,34900,35000,35000,35000,34900,34900,35000,35000,34900,34400,32100,31800,32500,32300,34000,34900,35000,37500,39900,40000,40000,42450,43500,43500,42500,42500,41665.5,40604,40000,40000,40000,40000,40000,42000,40000,40000,40000,40000,40076,40000,44500,44500,45000,45000,47500
"Fulton County","GA","Atlanta-Sandy Springs-Roswell","13","121",47,49900,49900,51900,51149.5,50000,49900,49949.5,49900,54000,50000,50000,49900,49900,48900,47000,42498,43500,44000,40000,41900,40000,40000,40000,40000,39900,39900,38900,39900,39000,39900,39900,40000,39900,40000,40000,42900,40000,44700,45000,45000,45900,49000,49900,49999,50000,51000,52900,52430,55000,55000,55000,55000,58000,55000,55000,54900,54000,54000,54000,55000,59000,60000,59000,59000,59900,60000,55000,59900,59900,60000,60000,63000,62000,64000,64000,64900,65000,69000,70000,69900,70809.5,71950,73714,71500,74000,75000,77000,79000,80000,85000,85000,88000,85000,89500,87403,89000,90100,95000,99000,99000,1e+05,105800,1e+05,104463.5,104900,105000
"Mecklenburg County","NC","Charlotte-Concord-Gastonia","37","119",48,79000,79200,79900,79900,79900,79500,79000,75000,75000,74900,74900,74000,72000,66550,69900,69900,69876,69000,68000,68675,65900,65000,65000,65000,64900,64900,64900,64900,64900,64900,64900,61000,59900,59900,59000,59900,59900,60000,60500,64200,64900,68000,69000,67950,69795,69000,68500,69000,69000,69000,69900,69900,70000,69900,69945,70000,69900,70000,70000,70997.5,72995,74900,74950,75000,75000,79000,79500,79000,79900,79900,75900,75000,75000,78500,79900,81550,85000,85000,85825,87500,89000,94900,94900,92000,95000,95000,98700,95000,95000,95914,96950,99900,1e+05,99900,99900,1e+05,1e+05,1e+05,107900,109900,110000,115000,119950,120000,118500,119900
"Erie County","NY","Buffalo-Cheektowaga-Niagara Falls","36","029",49,54900,55900,56888,58800,54900,53900,54900,54900,55000,55000,55000,54900,54900,54900,55000,55000,57900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59000,59900,59900,59900,59998.5,59900,55000,57000,56950,57250,59000,56950,55000,59900,59900,59900,59900,59900,59900,59000,55900,55000,55000,57000,59900,59900,59900,59037,59750,59900,59900,59900,59900,59900,59900,59900,60000,59900,59900,59900,60000,59900,59900,59000,58900,58500,56507,55000,58500,59000,57000,59900,59900,59900,59900,59900,59900,59900,62900,60000,64000,64900,64900,65000,65000,69250,69900,69000,68250,67500,69000,68830,68900,69900,69900,70000,75000,75000,75000,79000
"DuPage County","IL","Chicago-Naperville-Elgin","17","043",50,116900,115000,119600,119900,117900,115000,114900,115350,110950,107000,108000,104000,1e+05,94300,99900,99000,99000,98200,95000,94900,94900,89900,89900,89900,84900,85000,85000,84500,82000,80000,83000,82000,80000,81900,80000,79900,79999,81250,81900,83000,84900,84900,85000,86000,89900,86250,85450,87000,87000,85000,89000,89000,89900,89900,90000,94000,90000,94900,93500,94940,95000,95000,99000,99900,1e+05,1e+05,1e+05,102000,101000,1e+05,1e+05,105000,105000,105000,108000,110000,112000,112900,115000,115000,115500,115000,114900,112000,110000,111900,115000,119900,122000,125000,125000,124900,124000,122000,122700,124900,124786,125000,125450,129900,129900,129900,129900,129900,130000,130000
"Fairfield County","CT","Bridgeport-Stamford-Norwalk","09","001",51,169900,169900,177000,175000,169900,169900,168150,165000,165000,168000,159900,159000,159000,150000,157000,159000,159900,159900,159000,154900,155000,154450,151000,150000,150000,155000,149900,149900,149900,149995,149900,139900,149900,149900,145000,149000,144900,143775,140000,140000,147900,152500,150000,149900,150000,155000,154900,150000,149900,149000,145900,149900,150000,159900,159376,160000,160000,160000,159900,162000,160000,159900,150000,149900,151000,149900,150000,157000,159000,155000,150000,155500,154900,150000,154950,156880,159000,164000,164900,160000,162900,164000,164900,160000,161100,165900,173450,175000,178000,179200,180000,175000,179900,179900,185000,180000,179900,180000,184900,185000,184900,185450,186300,189000,185000,187200
"Pinellas County","FL","Tampa-St. Petersburg-Clearwater","12","103",52,65000,65000,65000,65000,65000,64900,64900,64900,62900,59900,59933,59900,56000,55000,55900,55900,55000,54900,53000,52900,53000,52650,52000,51900,50000,50250,52500,52040,53900,54900,54900,54900,54900,54900,54900,54900,55000,55000,55000,57000,57975,55900,56000,57000,58400,59000,58700,58000,58900,59000,59900,59000,59900,59862.5,59900,59900,59900,59900,59900,60000,63900,63250,62000,62900,62900,62500,64900,64900,65000,65000,64900,65000,65000,66000,67000,65000,66908,68500,69500,70000,69999,72900,75000,75000,75900,77000,77900,79900,79900,81000,84900,84900,84500,87900,88780,89900,89900,89900,89900,92000,94900,96200,98000,98500,99900,99900
"Bergen County","NJ","New York-Newark-Jersey City","34","003",53,214900,219000,229000,234900,235000,235000,239000,239900,238500,224950,225000,223250,219900,189900,216999,215000,214744.5,209450,209000,209900,215000,207000,199000,199000,195000,199000,199000,199000,195000,199000,190000,180000,184900,185000,190000,184000,185000,189000,189500,189000,194900,190000,190000,195000,198000,195000,195000,194950,199000,199000,2e+05,199900,199900,2e+05,2e+05,206999.5,209949,212000,215000,215000,210000,214900,211000,215000,214949.5,216000,219000,220000,220000,219900,219900,219000,219900,219000,219000,215000,219900,225000,225000,225000,229000,229000,229000,229900,232000,234900,235000,239000,239900,240000,245000,249000,249000,249900,249000,249500,249900,250000,259000,260000,265000,269000,269000,270000,275000,274900
"Marion County","IN","Indianapolis-Carmel-Anderson","18","097",54,55000,55900,55500,58900,58850,56000,55900,56900,54900,55000,55000,54900,52500,50000,54500,54185,54900,54900,54750,52900,53000,50000,50000,50000,49900,49500,47500,49900,49900,49900,49900,49000,47710,47500,48000,49000,49000,49900,49500,49000,48500,49900,49900,49900,49900,49900,49900,49900,48950,49445,49900,49900,49900,49900,50000,49900,49900,49900,49900,49900,49900,49900,49900,50000,52900,53000,53000,52000,54500,52700,51249.5,52000,52500,51900,52000,54900,54900,54900,55000,56250,57500,56500,59000,56900,55000,57500,56950,58900,59900,59900,59900,59900,59900,59945,60000,59900,59900,59900,65000,65000,65000,64900,65000,67000,65000,64900
"Wake County","NC","Raleigh","37","183",55,124900,124999.5,125000,124900,125000,125000,124900,124900,124900,124900,124900,122900,122000,119900,119000,117900,116000,117000,112500,112950,109900,109900,109500,1e+05,98000,99900,1e+05,1e+05,1e+05,101314.5,1e+05,99500,95000,99900,99500,99000,99000,99900,1e+05,104900,1e+05,104000,102990,104900,108900,109900,109900,110000,110000,110000,114000,115000,115000,119900,118900,118000,117500,115000,117000,115000,115000,115000,117000,123450,129500,129900,130000,129990,130000,131495,132000,128000,125650,129000,130000,133500,136500,135900,136950,139500,140000,140000,139900,139900,135000,139900,145000,147225,149945,150000,150000,150000,150000,150000,155000,153043,154900,155000,159850,159999,160000,160068.5,163110,163700,162250,162924
"Hartford County","CT","Hartford-West Hartford-East Hartford","09","003",56,153000,154900,155900,157000,155000,154900,154000,154900,150000,149900,150000,149900,149000,146000,145900,148450,146900,144900,144900,140000,139900,139900,139900,139900,134900,134900,129949.5,129900,129900,129900,129000,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129900,129000,129500,129000,129900,129900,132700,134500,132900,133400,132500,129900,129900,129900,129900,129900,129500,129900,129900,129900,129900,132000,132900,130000,129900,129900,129000,129900,129900,134000,134900,134900,134900,133150,132000,130250,132000,129900,131900,134900,135900,139900,139900,139900,139900,139900,139900,139900,139900,138500,139700,138900,139000,139900,139900,139900,139900,139900,139900
"Duval County","FL","Jacksonville","12","031",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80150,84000,84000,85475,88950,88000,89900,87950,86000,89900,90000,90000,90000,94900,95000,98500,99000,99900
"Prince Georges County","MD","Washington-Arlington-Alexandria","24","033",58,169250,165000,165000,167500,165000,165000,165000,164900,160000,159000,151200,149990,149900,140000,144900,142900,144337.5,143000,140000,150000,140000,139000,138639.5,135000,135000,135000,139900,139000,139000,139300,140000,140000,140000,140000,140000,140000,147000,148000,149900,150000,149900,150000,155400,159900,160171,162500,165418,160000,164900,165000,160000,160000,165000,169900,172000,175000,175000,175000,174900,170000,169900,170000,170000,170000,175000,175000,169000,175000,178900,179900,179900,179000,175000,179000,180000,190000,191300,190400,194700,196500,199900,199900,199900,2e+05,2e+05,210000,215000,210000,210000,215000,209000,209900,212000,217500,219900,220600,219999.5,220000,220000,219000,224900,225000,229900,229000,229900,234900
"New Haven County","CT","New Haven-Milford","09","009",59,130000,130000,134900,134900,134900,135000,134900,129900,129900,129000,129000,124900,122000,119900,119500,119900,119900,119500,116500,115000,115000,114900,114900,110600,109900,109900,109425,109000,109000,107885,105000,104900,104900,105000,104900,104900,104900,104900,105000,105100,109000,109900,109900,109000,109900,109000,107115,107115,107700,105900,109000,107500,109000,109900,107950,109900,109000,108000,105995,105000,104900,104900,99900,1e+05,1e+05,1e+05,1e+05,1e+05,106000,106000,104900,102000,103250,104900,105000,107000,105900,106600,109000,109000,109900,109900,109900,109900,108000,109900,109900,112000,117500,117900,117000,114900,115000,118450,119621,118999,115000,119900,119950,119900,120000,120000,120000,120000,119900,119900
"Macomb County","MI","Detroit-Warren-Dearborn","26","099",60,34900,35000,35000,35000,34900,34900,32500,32500,32000,30527.5,30000,29900,29900,26900,27500,27900,27000,27000,27000,27000,25899,25000,24900,25000,25000,25000,26500,27000,27950,28125,29650,29900,25000,27250,27000,29900,29900,29900,29996,29900,32000,33200,34800,35000,35000,35500,34900,35006,36997.5,37900,37000,39900,39900,39900,40100,42500,42499.5,44800,44900,45000,47900,46900,45000,46000,46900,45859.5,47900,48000,48950,49900,49000,49900,49900,49900,49900,49000,49000,49900,50000,53000,52000,52700,54000,54900,54900,54900,54900,54900,57000,59000,59900,59900,60000,60000,60000,60000,60000,60000,60000,64900,65000,65000,65000,65000,65900,67900
"Kern County","CA","Bakersfield","06","029",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,45000,44900,44900,41750,39974.5,39900,39000,39500,39950,39900,39900,40000,42500,44625,45000
"Ventura County","CA","Oxnard-Thousand Oaks-Ventura","06","111",62,249900,253000,248500,249948.5,249998,249999,245000,245000,249000,249900,247000,245000,241000,224900,235000,234900,232000,229900,229000,225000,220000,222561,223000,224900,219975,220000,219900,218700,222500,221500,224850,220000,222649.5,224900,220000,229900,229975,229000,235000,234900,240000,245000,255000,269999,275000,279900,282000,280000,290000,289900,275000,292000,299900,299000,3e+05,300350,304000,305000,309000,310000,314998,315000,315000,319949.5,319999,320000,324900,325000,330000,330000,329500,329999,330000,333000,339998.5,349000,350000,350000,355000,359000,357000,357000,353995,359000,362000,370000,369900,375000,376450,375000,379000,379000,380000,385000,380000,379000,385000,380000,389900,390000,395000,399250,4e+05,399970,399900,399500
"Middlesex County","NJ","New York-Newark-Jersey City","34","023",63,239000,239000,237950,239000,238000,235000,233900,234900,233333,225000,224900,220000,219900,214900,210000,212500,215000,210000,210000,210000,209900,204900,199900,199900,199000,199000,199000,199000,199000,199000,195000,199000,198000,195000,194900,189900,190000,190000,195000,199000,199000,199000,199900,199900,199999,2e+05,204900,2e+05,2e+05,2e+05,2e+05,205000,209900,210000,209000,209700,210000,210000,210000,213000,210000,199900,199900,210000,214900,219000,219000,215000,217000,215000,214900,210000,214000,210000,210000,215000,215000,220000,219900,219900,220000,219999,219900,219900,219900,219900,220000,224900,225000,225000,229500,229894,229000,234791.5,234900,230000,233000,235000,239000,239900,245500,249900,249900,249900,249000,249900
